Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontage_null,MasVnrArea_null,GarageYrBlt_null
177,60,RL,4.574710978503383,9.213236175088209,Pave,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,19.0,18.0,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,Gd,TA,PConc,Gd,TA,No,GLQ,831.0,Unf,0.0,320.0,1151.0,GasA,TA,Y,SBrkr,7.059617628291383,896.0,0,7.630461261783627,0,1,2,1,4,1,TA,8,Typ,1,TA,Attchd,19.0,Unf,2,521.0,TA,TA,Y,0.0,228.0,0.0,0,0.0,0,Missing,0,9,2007,WD,Normal,12.259613412458204,0,0,0
178,50,RL,4.23410650459726,9.521494800613105,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,48.0,48.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,57.0,BLQ,441.0,554.0,1052.0,GasA,Ex,Y,SBrkr,7.132497551660044,668.0,0,7.560080465021827,1,0,2,0,4,1,Gd,8,Typ,1,Gd,Attchd,48.0,Unf,2,451.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,7,2006,WD,Normal,12.058152515453552,1,0,0
179,20,RL,4.143134726391533,9.765546451422905,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,1.0,0.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.0,Ex,TA,PConc,Ex,TA,No,GLQ,383.5,Unf,0.0,312.0,2216.0,GasA,Ex,Y,SBrkr,7.711548979629146,0.0,0,7.711548979629146,1,0,2,0,1,1,Ex,9,Typ,1,Gd,Attchd,0.0,Fin,3,480.0,TA,TA,Y,0.0,60.0,0.0,0,0.0,0,Missing,0,7,2009,New,Partial,13.1260306447518,0,0,0
180,30,RM,4.0943445622221,9.050171619823361,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,84.0,1.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,968.0,968.0,GasA,TA,Y,SBrkr,6.875232087276577,0.0,0,6.875232087276577,0,0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,72.0,Unf,2,480.0,Fa,TA,N,0.0,0.0,184.0,0,0.0,0,Missing,0,7,2007,WD,Normal,11.512925464970229,0,0,0
181,160,FV,4.23410650459726,7.6577552711348655,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,7.0,7.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,436.0,Unf,0.0,320.0,756.0,GasA,Ex,Y,SBrkr,6.645090969505644,756.0,0,7.329749689041512,0,0,2,1,3,1,Gd,5,Typ,1,TA,Detchd,7.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,6,2007,WD,Normal,12.083905011555967,1,0,0
182,70,RL,3.9889840465642745,8.934323331054905,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,86.0,56.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,352.0,Unf,0.0,441.0,793.0,GasA,Gd,Y,SBrkr,6.803505257608338,901.0,0,7.496652438168283,0,0,1,1,4,1,TA,9,Typ,1,Gd,Detchd,86.0,Unf,1,216.0,Fa,TA,Y,0.0,0.0,40.0,0,0.0,0,Missing,0,7,2006,WD,Normal,12.206572520571825,0,0,0
183,20,RL,4.0943445622221,9.111624399037025,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,50.0,1.0,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,TA,TA,PConc,Missing,Missing,Missing,Missing,0.0,Missing,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,7.200424892944957,0.0,0,7.200424892944957,0,0,1,0,3,1,TA,7,Typ,1,Gd,Attchd,50.0,RFn,1,252.0,TA,TA,Y,116.0,0.0,0.0,180,0.0,0,MnPrv,0,6,2007,WD,Normal,11.695247021764184,0,0,0
184,50,RM,4.143134726391533,9.343646739284408,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,5.0,5.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1362.0,1362.0,GasA,Ex,Y,SBrkr,7.216709486709457,720.0,0,7.641084249174914,0,0,2,1,3,1,Gd,6,Mod,0,Missing,Detchd,5.0,Unf,2,484.0,TA,TA,N,280.0,238.0,0.0,0,0.0,0,Missing,0,6,2008,WD,Normal,12.206072645530174,0,0,0
185,50,RL,4.5217885770490405,8.914357274485015,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Rare,1Fam,1.5Fin,5,8,98.0,15.0,Gable,CompShg,AsbShng,Plywood,None,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,504.0,504.0,GasA,Gd,Y,SBrkr,6.841615476477592,316.0,0,7.132497551660044,0,0,1,0,3,1,TA,5,Typ,0,Missing,Attchd,20.0,Unf,2,576.0,TA,TA,Y,104.0,0.0,0.0,0,0.0,0,MnPrv,0,6,2006,WD,Normal,11.751942365440728,0,0,0
186,75,RM,4.499809670330265,10.04107321548869,Pave,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,Rare,10,9,114.0,13.0,Gable,Rare,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,7.325148957955575,1518.0,572,8.190908881182514,0,0,2,1,4,1,Ex,12,Typ,2,TA,Detchd,13.0,Unf,3,840.0,Rare,TA,Y,0.0,25.0,0.0,0,0.0,0,GdPrv,0,6,2006,WD,Normal,13.071070083016778,0,0,0
187,80,RL,4.23410650459726,9.205026277152413,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,7,5,19.0,18.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,611.0,Unf,0.0,577.0,1188.0,GasA,Ex,Y,SBrkr,7.104144092987527,0.0,0,7.104144092987527,1,0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,19.0,Unf,2,497.0,TA,TA,Y,168.0,27.0,0.0,0,0.0,0,GdPrv,0,6,2009,WD,Normal,12.061046873479915,1,0,0
188,50,RL,4.0943445622221,9.250522161609014,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,93.0,22.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,6.694562058521095,704.0,144,7.412160334945205,0,0,2,1,3,1,TA,8,Min2,0,Missing,Detchd,93.0,Unf,1,180.0,Fa,Fa,N,0.0,0.0,0.0,140,0.0,0,MnPrv,0,8,2009,WD,Normal,11.813030057420567,0,0,0
189,90,RL,4.1588830833596715,8.85623355614316,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,30.0,30.0,Gable,CompShg,Plywood,Plywood,Stone,275.0,TA,TA,CBlock,Gd,TA,Av,GLQ,1086.0,Unf,0.0,0.0,1086.0,GasA,TA,Y,SBrkr,7.1098794630722715,0.0,0,7.1098794630722715,2,0,0,2,2,2,TA,6,Typ,2,TA,Detchd,30.0,Unf,2,528.0,TA,TA,Y,120.0,0.0,0.0,0,0.0,0,Missing,0,6,2009,WD,Rare,11.940393392554734,0,0,0
190,120,RL,3.713572066704308,8.5016733797582,Pave,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,7.0,6.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1153.0,Unf,0.0,440.0,1593.0,GasA,Ex,Y,SBrkr,7.373374309910049,0.0,0,7.373374309910049,1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,7.0,Fin,2,682.0,TA,TA,Y,0.0,120.0,0.0,0,0.0,0,Missing,0,8,2008,WD,Normal,12.56374708980199,0,0,0
191,70,RL,4.248495242049359,9.265775078864284,Pave,Reg,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,8,75.0,13.0,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,CBlock,Gd,Gd,No,Rec,297.0,Unf,0.0,556.0,853.0,GasA,TA,Y,SBrkr,7.3453648404168685,1178.0,0,7.910957382845589,0,0,2,1,3,1,Gd,10,Rare,2,TA,Detchd,75.0,Unf,2,440.0,TA,TA,Y,0.0,74.0,0.0,0,0.0,0,Missing,0,12,2007,WD,Normal,12.66032791780777,0,0,0
192,60,RL,4.23410650459726,8.918917979908679,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,35.0,3.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,Y,SBrkr,6.586171654854675,754.0,0,7.2991214627108,1,0,1,1,4,1,Gd,7,Typ,0,Missing,Attchd,35.0,Fin,2,484.0,TA,TA,Y,0.0,32.0,0.0,0,0.0,0,Missing,0,6,2007,WD,Normal,12.122691036591123,1,0,0
193,20,RL,4.219507705176107,9.106866963499908,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,10.0,10.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,560.0,Unf,0.0,871.0,1431.0,GasA,Ex,Y,SBrkr,7.266128779556451,0.0,0,7.266128779556451,1,0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,10.0,Fin,2,666.0,TA,TA,Y,0.0,35.0,0.0,0,0.0,0,Missing,0,9,2009,WD,Normal,12.165250651009918,0,0,0
194,160,RM,4.23410650459726,7.8328075165248645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2.0,2.0,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,6.877296071497429,739.0,0,7.443663683115591,0,0,2,0,3,1,Gd,7,Rare,0,Missing,Detchd,2.0,Unf,2,380.0,TA,TA,Y,0.0,40.0,0.0,0,0.0,0,Missing,0,5,2006,WD,Normal,11.77528972943772,0,0,0
195,20,RL,4.0943445622221,8.87905466204227,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,36.0,36.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,390.0,Unf,0.0,474.0,864.0,GasA,TA,Y,SBrkr,6.761572768804055,0.0,0,6.761572768804055,0,0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,19.0,Unf,1,352.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,Missing,0,5,2008,WD,Normal,11.751942365440728,0,0,0
196,160,RL,4.23410650459726,7.731930721948486,Pave,Reg,Lvl,AllPub,FR2,Gtl,Rare,Norm,Norm,Twnhs,2Story,6,6,33.0,33.0,Gable,CompShg,Plywood,Rare,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,566.0,Unf,0.0,289.0,855.0,GasA,TA,Y,SBrkr,6.75110146893676,601.0,0,7.283448228756631,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,33.0,Unf,2,440.0,TA,TA,Y,87.0,0.0,0.0,0,0.0,0,Missing,0,7,2009,WD,Normal,11.908340237224891,0,0,0
197,20,RL,4.3694478524670215,9.150165648940114,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,0.0,0.0,Hip,CompShg,CemntBd,CmentBd,Stone,205.0,Ex,TA,PConc,Ex,TA,No,GLQ,1126.0,Unf,0.0,600.0,1726.0,GasA,Ex,Y,SBrkr,7.453561871643373,0.0,0,7.453561871643373,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,0.0,Fin,3,786.0,TA,TA,Y,171.0,138.0,0.0,0,0.0,0,Missing,0,9,2007,New,Partial,12.650348126203179,0,0,0
198,75,RL,5.159055299214529,10.143252204866574,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,88.0,16.0,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,TA,TA,No,GLQ,1036.0,LwQ,184.0,140.0,1360.0,GasA,Gd,Y,SBrkr,7.215239978730097,1360.0,392,8.043020885298283,1,1,2,0,4,1,Gd,8,Typ,1,Ex,Detchd,88.0,Unf,2,795.0,TA,TA,Y,0.0,16.0,0.0,0,0.0,512,GdPrv,0,3,2006,WD,Abnorml,12.367340793126296,0,0,0
199,75,RM,4.5217885770490405,8.616133139271142,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,Rare,6,6,97.0,59.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,755.0,755.0,GasA,Ex,Y,SBrkr,6.834108738813838,929.0,371,7.709308333385869,0,0,1,0,5,1,TA,8,Typ,0,Missing,Missing,29.0,Missing,0,0.0,Missing,Missing,Y,0.0,198.0,30.0,0,0.0,0,MnPrv,0,7,2009,WD,Abnorml,11.55214617812351,0,0,1
200,20,RL,4.330733340286331,9.16858043772795,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,5.0,4.0,Hip,CompShg,VinylSd,VinylSd,BrkFace,262.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1088.0,Unf,0.0,625.0,1713.0,GasA,Ex,Y,SBrkr,7.44600149832412,0.0,0,7.44600149832412,1,0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,5.0,Fin,3,856.0,TA,TA,Y,0.0,26.0,0.0,0,170.0,0,Missing,0,1,2009,WD,Normal,12.524162674153336,0,0,0
201,20,RM,4.382026634673881,9.05321861620397,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,7.0,6.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1121.0,1121.0,GasA,Ex,Y,SBrkr,7.02197642307216,0.0,0,7.02197642307216,0,0,2,0,2,1,TA,5,Typ,0,Missing,Attchd,7.0,RFn,2,440.0,TA,TA,Y,132.0,64.0,0.0,0,0.0,0,Missing,0,3,2010,WD,Normal,11.84939770159144,0,0,0
202,20,RL,4.31748811353631,9.22276289197474,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,6,31.0,31.0,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,641.0,LwQ,279.0,276.0,1196.0,GasA,TA,Y,SBrkr,7.153833801578843,0.0,0,7.153833801578843,0,1,2,0,3,1,TA,6,Typ,2,Fa,Detchd,28.0,Unf,2,473.0,TA,TA,Y,238.0,83.0,0.0,0,0.0,0,MnPrv,0,2,2008,WD,Normal,12.052338545588132,0,0,0
203,50,RL,3.912023005428146,8.85366542803745,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,82.0,56.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,Fa,TA,No,LwQ,617.0,Unf,0.0,0.0,617.0,GasA,Gd,Y,SBrkr,6.762729506931879,445.0,0,7.177782416195197,0,0,2,0,2,1,TA,6,Min1,0,Missing,Attchd,82.0,Unf,1,398.0,TA,TA,Y,0.0,0.0,126.0,0,0.0,0,Missing,0,5,2006,COD,Normal,11.626254150277232,0,0,0
204,120,RM,4.23410650459726,8.39795910349254,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,4.0,4.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,6.742880635791903,0.0,0,6.742880635791903,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,4.0,RFn,2,420.0,TA,TA,Y,149.0,0.0,0.0,0,0.0,0,Missing,0,1,2008,WD,Normal,11.911701584927597,1,0,0
205,50,RM,3.912023005428146,8.160518247477505,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,62.0,59.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,GasA,TA,Y,SBrkr,6.579251212010101,564.0,0,7.157735484249907,0,0,1,1,2,1,TA,5,Typ,0,Missing,Detchd,61.0,Unf,1,240.0,TA,TA,Y,0.0,35.0,0.0,0,0.0,0,Rare,0,4,2009,WD,Normal,11.608235644774552,0,0,0
206,20,RL,4.59511985013459,9.380167531188448,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,19.0,19.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,7.273786317844895,0.0,0,7.273786317844895,0,0,2,0,3,1,TA,5,Typ,0,Missing,Attchd,19.0,RFn,2,500.0,TA,TA,Y,0.0,34.0,0.0,508,0.0,0,Missing,0,5,2009,WD,Normal,12.103486056755072,0,0,0
207,20,RL,3.6888794541139363,9.523178364309082,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Rare,Norm,1Fam,1Story,5,5,45.0,45.0,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1140.0,1140.0,GasA,TA,Y,SBrkr,7.4360278163518485,0.0,0,7.4360278163518485,0,0,1,1,3,1,TA,8,Min2,1,TA,Attchd,45.0,RFn,1,349.0,TA,TA,Y,0.0,30.0,0.0,0,0.0,0,Missing,0,3,2007,WD,Normal,11.876873892875459,0,0,0
208,20,RL,4.23410650459726,9.432923766431829,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,48.0,48.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,419.0,Rec,306.0,375.0,1100.0,GasA,TA,Y,SBrkr,7.003065458786462,0.0,0,7.003065458786462,1,0,1,0,3,1,TA,6,Typ,1,Po,Attchd,48.0,RFn,1,312.0,TA,TA,Y,355.0,0.0,0.0,0,0.0,0,GdWo,0,4,2008,WD,Normal,11.856515169360305,1,0,0
209,60,RL,4.23410650459726,9.572480355345974,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,7,5,19.0,18.0,Gable,CompShg,Plywood,Plywood,BrkFace,128.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1065.0,Unf,0.0,92.0,1157.0,GasA,Ex,Y,SBrkr,7.07326971745971,882.0,0,7.631431664576906,1,0,2,1,3,1,TA,7,Typ,1,Gd,Attchd,19.0,Fin,2,454.0,TA,TA,Y,60.0,55.0,0.0,0,154.0,0,Missing,0,4,2007,WD,Normal,12.531772785169476,1,0,0
210,20,RL,4.31748811353631,9.017968479328726,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,44.0,44.0,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,TA,TA,CBlock,Gd,TA,No,Rec,787.0,Unf,0.0,305.0,1092.0,GasA,Ex,Y,SBrkr,6.9957661563048505,0.0,0,6.9957661563048505,1,0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,44.0,RFn,2,504.0,TA,Rare,Y,0.0,0.0,0.0,0,0.0,0,MnPrv,0,7,2008,WD,Normal,11.884489021402711,0,0,0
211,30,RL,4.204692619390966,8.631235907456897,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,83.0,58.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,468.0,Unf,0.0,396.0,864.0,GasA,TA,N,FuseA,6.761572768804055,0.0,0,6.761572768804055,1,0,1,0,2,1,TA,5,Typ,0,Missing,Missing,28.0,Missing,0,0.0,Missing,Missing,Y,0.0,0.0,96.0,0,0.0,0,Missing,0,4,2008,WD,Normal,11.49272275765271,0,0,1
212,20,RL,4.418840607796598,9.251482315307358,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1.0,1.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,36.0,Unf,0.0,1176.0,1212.0,GasA,Ex,Y,SBrkr,7.10002716662926,0.0,0,7.10002716662926,0,0,2,0,3,1,Gd,6,Typ,0,Missing,Attchd,1.0,RFn,2,460.0,TA,TA,Y,100.0,22.0,0.0,0,0.0,0,Missing,0,3,2010,WD,Normal,12.133501952695338,0,0,0
213,60,FV,4.276666119016055,9.064157861798101,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822.0,Unf,0.0,78.0,900.0,GasA,Ex,Y,SBrkr,6.837332814685591,920.0,0,7.524021415206125,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,0.0,RFn,2,644.0,TA,TA,Y,168.0,108.0,0.0,0,0.0,0,Missing,0,7,2009,New,Partial,12.439871229831715,0,0,0
214,20,RL,3.7612001156935624,9.515469358031684,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,11.0,11.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,0.0,274.0,990.0,GasA,Ex,Y,SBrkr,6.897704943128636,0.0,0,6.897704943128636,0,1,1,0,3,1,TA,5,Typ,0,Missing,Attchd,10.0,Unf,2,576.0,TA,TA,Y,224.0,0.0,0.0,0,0.0,0,Missing,0,7,2006,WD,Normal,11.957611286231675,0,0,0
215,60,RL,4.23410650459726,9.296518068217235,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,7,33.0,33.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,TA,TA,CBlock,Gd,TA,No,GLQ,378.0,Unf,0.0,311.0,689.0,GasA,Ex,Y,SBrkr,6.535241271013659,703.0,0,7.238496840894365,0,0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,33.0,Fin,1,299.0,TA,TA,Y,0.0,36.0,0.0,0,0.0,0,MnPrv,450,3,2010,WD,Normal,11.993807212363148,1,0,0
216,20,RL,4.276666119016055,9.211439767419483,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,49.0,10.0,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,TA,TA,CBlock,TA,TA,No,BLQ,360.0,Unf,0.0,710.0,1070.0,GasA,TA,Y,SBrkr,7.119635638017636,0.0,0,7.119635638017636,0,1,1,0,2,1,Gd,6,Min1,1,Fa,Attchd,49.0,Unf,1,447.0,TA,TA,Y,0.0,0.0,0.0,0,0.0,0,MnPrv,0,5,2006,WD,Normal,11.80894766169701,0,0,0
217,20,RL,4.174387269895637,9.041921720351219,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,4.0,4.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,266.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,946.0,Unf,0.0,490.0,1436.0,GasA,Ex,Y,SBrkr,7.269616749608169,0.0,0,7.269616749608169,1,0,2,0,3,1,Gd,8,Typ,0,Missing,Attchd,4.0,Unf,2,484.0,TA,TA,Y,139.0,98.0,0.0,0,0.0,0,Missing,0,4,2008,WD,Normal,12.254862809699606,0,0,0
218,70,RM,4.04305126783455,9.200895913148184,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,81.0,56.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,6.697034247666484,518.0,0,7.191429330036379,0,0,1,0,3,1,TA,8,Typ,0,Missing,Detchd,66.0,Unf,1,210.0,TA,TA,Y,0.0,172.0,60.0,0,0.0,0,Missing,0,9,2006,WD,Family,11.580584113444043,0,0,0
219,50,RL,4.23410650459726,9.658864969544794,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,69.0,2.0,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,No,BLQ,341.0,Unf,0.0,457.0,798.0,GasA,Ex,Y,SBrkr,7.036148493750536,817.0,0,7.577633832602728,0,1,1,1,3,1,Gd,8,Typ,2,TA,Attchd,69.0,Unf,2,431.0,TA,TA,Y,0.0,119.0,150.0,0,0.0,0,Missing,0,5,2008,WD,Normal,12.649154617209645,1,0,0
